Name,Business Status,Address,Price Level,Rating,Total Ratings,Types,Latitude,Longitude
Scott Elementary School,OPERATIONAL,"2250 Scott Street, Melrose Park",Price information not available,5,5,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9200566,-87.8753816
Rubén zalazar,OPERATIONAL,"2200 North 17th Avenue, Melrose Park",Price information not available,1,2,"['school', 'point_of_interest', 'establishment']",41.9168944,-87.85623939999999
Debra D. Suhajda Primary Education Center,OPERATIONAL,United States,Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9224317,-87.8465629
Rhodes Elementary School,OPERATIONAL,"8931 Fullerton Avenue, River Grove",Price information not available,3.8,20,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.921654,-87.846211
Small World Learning Center,OPERATIONAL,"2915 Maple Street, Franklin Park",Price information not available,3.7,3,"['school', 'point_of_interest', 'establishment']",41.9319762,-87.85253519999999
Triton College,OPERATIONAL,"2000 5th Avenue, River Grove",Price information not available,4.2,230,"['university', 'school', 'point_of_interest', 'establishment']",41.9152058,-87.8407378
River Grove School District,OPERATIONAL,"2650 North Thatcher Avenue, River Grove",Price information not available,4.3,22,"['school', 'point_of_interest', 'establishment']",41.9278821,-87.8367158
Debra D. Suhajda Primary Education Center,OPERATIONAL,United States,Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9224317,-87.8465629
Rhodes Elementary School,OPERATIONAL,"8931 Fullerton Avenue, River Grove",Price information not available,3.8,20,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.921654,-87.846211
Colegio de kata,OPERATIONAL,"School District, 85 5, River Grove",Price information not available,No rating,No ratings,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9266405,-87.8377842
River Grove Elementary School (Entrance),OPERATIONAL,"8415 West River Grove Avenue, River Grove",Price information not available,5,3,"['school', 'point_of_interest', 'establishment']",41.9278811,-87.8365819
P Building - Triton College,OPERATIONAL,"2000 5th Avenue, River Grove",Price information not available,No rating,No ratings,"['university', 'school', 'point_of_interest', 'establishment']",41.916256,-87.846267
Elmwood Park High School,OPERATIONAL,"8201 West Fullerton Avenue, Elmwood Park",Price information not available,3.5,24,"['secondary_school', 'school', 'point_of_interest', 'establishment']",41.9223095,-87.8297199
River Grove School District,OPERATIONAL,"2650 North Thatcher Avenue, River Grove",Price information not available,4.3,22,"['school', 'point_of_interest', 'establishment']",41.9278821,-87.8367158
Colegio de kata,OPERATIONAL,"School District, 85 5, River Grove",Price information not available,No rating,No ratings,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9266405,-87.8377842
River Grove Elementary School (Entrance),OPERATIONAL,"8415 West River Grove Avenue, River Grove",Price information not available,5,3,"['school', 'point_of_interest', 'establishment']",41.9278811,-87.8365819
A-Karrasel Child Care,OPERATIONAL,"7801 West Grand Avenue, Elmwood Park",Price information not available,4.3,11,"['school', 'point_of_interest', 'establishment']",41.92614019999999,-87.8212218
A-Karrasel Management Corporation,OPERATIONAL,"7805 West Grand Avenue, Elmwood Park",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9262522,-87.8213104
Elmwood Park High School,OPERATIONAL,"8201 West Fullerton Avenue, Elmwood Park",Price information not available,3.5,24,"['secondary_school', 'school', 'point_of_interest', 'establishment']",41.9223095,-87.8297199
Picket Fence Day Care Center,OPERATIONAL,"36 Conti Parkway, Elmwood Park",Price information not available,4.3,12,"['school', 'point_of_interest', 'establishment']",41.92777819999999,-87.81689519999999
A-Karrasel Child Care,OPERATIONAL,"7801 West Grand Avenue, Elmwood Park",Price information not available,4.3,11,"['school', 'point_of_interest', 'establishment']",41.92614019999999,-87.8212218
A-Karrasel Management Corporation,OPERATIONAL,"7805 West Grand Avenue, Elmwood Park",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9262522,-87.8213104
Elmwood Elementary School,OPERATIONAL,"2319 North 76th Avenue, Elmwood Park",Price information not available,4.6,10,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9225603,-87.8157236
Oak-Leyden Lifelong Learning Center,OPERATIONAL,"Conti Parkway, Elmwood Park",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.92780279999999,-87.8186827
Kingdom Hall,OPERATIONAL,"7309 West Fullerton Avenue, Elmwood Park",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.9232168,-87.80931989999999
John Mills Elementary School,OPERATIONAL,"2824 North 76th Avenue, Elmwood Park",Price information not available,4.2,15,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9319007,-87.8168235
Seminario Biblico Hispano,OPERATIONAL,"7029 West Grand Avenue, Chicago",Price information not available,5,6,"['school', 'point_of_interest', 'establishment']",41.92330419999999,-87.80195379999999
Polish Catholic School Name St. Albert Chmielowskiego,OPERATIONAL,"2600 North Sayre Avenue, Elmwood Park",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.92656700000001,-87.8005065
St. William Catholic School,OPERATIONAL,"2559 North Sayre Avenue, Chicago",Price information not available,4.2,16,"['school', 'point_of_interest', 'establishment']",41.9270083,-87.80050589999999
Kingdom Hall,OPERATIONAL,"7309 West Fullerton Avenue, Elmwood Park",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.9232168,-87.80931989999999
Little Stars Daycare and Learning Center,OPERATIONAL,"7039 West Grand Avenue, Chicago",Price information not available,4.5,17,"['school', 'point_of_interest', 'establishment']",41.9232544,-87.8023157
Hispanic Bible School,OPERATIONAL,"7029 West Grand Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9233072,-87.8019535
Elmwood Elementary School,OPERATIONAL,"2319 North 76th Avenue, Elmwood Park",Price information not available,4.6,10,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9225603,-87.8157236
Polska Szkol,OPERATIONAL,"2545 North Sayre Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9266646,-87.800578
Picket Fence Day Care Center,OPERATIONAL,"36 Conti Parkway, Elmwood Park",Price information not available,4.3,12,"['school', 'point_of_interest', 'establishment']",41.92777819999999,-87.81689519999999
Mother's Nature Childcare Inc.,OPERATIONAL,"1927 North Harlem Avenue, Chicago",Price information not available,4.9,62,"['school', 'point_of_interest', 'establishment']",41.91522370000001,-87.8056481
Oak-Leyden Lifelong Learning Center,OPERATIONAL,"Conti Parkway, Elmwood Park",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.92780279999999,-87.8186827
Seminario Biblico Hispano,OPERATIONAL,"7029 West Grand Avenue, Chicago",Price information not available,5,6,"['school', 'point_of_interest', 'establishment']",41.92330419999999,-87.80195379999999
Polish Catholic School Name St. Albert Chmielowskiego,OPERATIONAL,"2600 North Sayre Avenue, Elmwood Park",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.92656700000001,-87.8005065
St. William Catholic School,OPERATIONAL,"2559 North Sayre Avenue, Chicago",Price information not available,4.2,16,"['school', 'point_of_interest', 'establishment']",41.9270083,-87.80050589999999
Acero Roberto Clemente School,OPERATIONAL,"2050 North Natchez Avenue, Chicago",Price information not available,3.5,15,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9177998,-87.7881012
Locke Elementary School,OPERATIONAL,"2828 North Oak Park Avenue, Chicago",Price information not available,2.9,20,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.93171530000001,-87.79595479999999
Hispanic Bible School,OPERATIONAL,"7029 West Grand Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9233072,-87.8019535
Polska Szkol,OPERATIONAL,"2545 North Sayre Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9266646,-87.800578
Little Stars Daycare and Learning Center,OPERATIONAL,"7039 West Grand Avenue, Chicago",Price information not available,4.5,17,"['school', 'point_of_interest', 'establishment']",41.9232544,-87.8023157
Belmont-Cragin Early Childhood,OPERATIONAL,"6041 West Diversey Avenue, Chicago",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.9307908,-87.7777744
Acero Roberto Clemente School,OPERATIONAL,"2050 North Natchez Avenue, Chicago",Price information not available,3.5,15,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9177998,-87.7881012
CICS West Belden,OPERATIONAL,"2245 North McVicker Avenue, Chicago",Price information not available,4.5,19,"['school', 'secondary_school', 'point_of_interest', 'establishment']",41.921641,-87.776554
Burbank Elementary School,OPERATIONAL,"2035 North Mobile Avenue, Chicago",Price information not available,4.5,29,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.91771660000001,-87.7819966
Belmont-Cragin Elementary School,OPERATIONAL,"6112 West Fullerton Avenue, Chicago",Price information not available,3.3,9,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9240043,-87.77897949999999
Charles A. Prosser Career Academy,OPERATIONAL,"2148 North Long Avenue, Chicago",Price information not available,4,84,"['secondary_school', 'school', 'point_of_interest', 'establishment']",41.9194252,-87.7618878
Hanson Park Elementary School,OPERATIONAL,"5411 West Fullerton Avenue, Chicago",Price information not available,3.8,22,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.92341270000001,-87.7614971
Belmont-Cragin Early Childhood,OPERATIONAL,"6041 West Diversey Avenue, Chicago",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.9307908,-87.7777744
CICS West Belden,OPERATIONAL,"2245 North McVicker Avenue, Chicago",Price information not available,4.5,19,"['school', 'secondary_school', 'point_of_interest', 'establishment']",41.921641,-87.776554
Hanson Park Branch School,OPERATIONAL,"2318 North Lorel Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9231114,-87.7608783
Dr. Jorge Prieto Math and Science Academy,OPERATIONAL,"2231 North Central Avenue, Chicago",Price information not available,4,47,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9211281,-87.7651593
Horizon Science Academy Belmont Charter School,OPERATIONAL,"2456 North Mango Avenue, Chicago",Price information not available,4.5,46,"['school', 'point_of_interest', 'establishment']",41.9255829,-87.7699402
Belmont-Cragin Elementary School,OPERATIONAL,"6112 West Fullerton Avenue, Chicago",Price information not available,3.3,9,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9240043,-87.77897949999999
A-Karrasel Child Care,OPERATIONAL,"5504 West Fullerton Avenue, Chicago",Price information not available,4.3,7,"['school', 'point_of_interest', 'establishment']",41.9242937,-87.7638125
Toddler Town Daycare Too,OPERATIONAL,"5934 West Diversey Avenue, Chicago",Price information not available,4.7,66,"['school', 'point_of_interest', 'establishment']",41.9313171,-87.77496359999999
Del Real Music Center,OPERATIONAL,"5710 West Diversey Avenue, Chicago",Price information not available,1.9,9,"['school', 'store', 'point_of_interest', 'establishment']",41.9314008,-87.76914060000001
School,OPERATIONAL,"5700 West Homer Street, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9155649,-87.7687466
Charles A. Prosser Career Academy,OPERATIONAL,"2148 North Long Avenue, Chicago",Price information not available,4,84,"['secondary_school', 'school', 'point_of_interest', 'establishment']",41.9194252,-87.7618878
Northwest Middle School,OPERATIONAL,"5252 West Palmer Street, Chicago",Price information not available,4,22,"['school', 'point_of_interest', 'establishment']",41.9207688,-87.75794859999999
Hanson Park Elementary School,OPERATIONAL,"5411 West Fullerton Avenue, Chicago",Price information not available,3.8,22,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.92341270000001,-87.7614971
Hanson Park Branch School,OPERATIONAL,"2318 North Lorel Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9231114,-87.7608783
Schubert Elementary School,OPERATIONAL,"2727 North Long Avenue, Chicago",Price information not available,3.8,16,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9300492,-87.7607268
