Chef Daddy's, OPERATIONAL, 5944 West Lake Street, Chicago, 1, 4.1, 777, 41.8881515, -87.77377520000002
El Nuevo Puerto Mariscos & Grill, OPERATIONAL, 2752 West Lawrence Avenue, Chicago, 2, 4.2, 173, 41.9688478, -87.6982637
Mr. Submarine, OPERATIONAL, 7103 Ogden Avenue, Berwyn, 1, 4.4, 1086, 41.82493950000001, -87.8004437
McDonald's, OPERATIONAL, 4550 North Cumberland Avenue, Chicago, 1, 3.8, 1367, 41.96247200000001, -87.83707199999999
Chicago Pita Kitchen, OPERATIONAL, 13227 South Brainard Avenue, Chicago, 2, 4.2, 821, 41.6550736, -87.5540175
Pequod's Pizza, OPERATIONAL, 2207 North Clybourn Avenue, Chicago, 2, 4.4, 14088, 41.921934, -87.6643512
Cafe Emmanuel, CLOSED_TEMPORARILY, 1915 West 19th Street, Chicago, Price information not available, 4.8, 88, 41.8556204, -87.6742143
Lucky Dawgs, OPERATIONAL, 6935 West Addison Street, Chicago, 1, 5, 8, 41.9437805, -87.79947279999999
Rainbow Beach Sub Shop, OPERATIONAL, 7520 South Exchange Avenue, Chicago, 1, 4.5, 139, 41.7583862, -87.5597774
Taverna on Division, OPERATIONAL, 1707 Division Street, Melrose Park, 2, 4.7, 370, 41.90078869999999, -87.854897
Burger King, OPERATIONAL, 6350 South Cicero Avenue, Chicago, 1, 3.7, 652, 41.77679759999999, -87.74258669999999
PassionEats Soul Food Restaurant and Catering, OPERATIONAL, 8824 South Cicero Avenue, Oak Lawn, 2, 4.5, 321, 41.7313826, -87.7422596
ZENSHI Handcrafted Sushi, OPERATIONAL, 153 Schiller Street, Elmhurst, Price information not available, No rating, No ratings, 41.9015495, -87.93705829999999
Tasty World Restaurant, OPERATIONAL, 4834 North Cumberland Avenue, Norridge, 1, 4.3, 134, 41.9681141, -87.8369798
Popeyes Louisiana Kitchen, OPERATIONAL, 5050 South Cicero Avenue, Chicago, 1, 3.1, 1265, 41.80061269999999, -87.7432936
Citrus Diner, OPERATIONAL, 844 East Ogden Avenue, Westmont, 2, 4.6, 509, 41.8112476, -87.9495487
Dunkin', OPERATIONAL, 5401 North Harlem Avenue, Chicago, 1, 4.2, 422, 41.9792747, -87.8065398
Q-BBQ, OPERATIONAL, 70 LaGrange Road, La Grange, 2, 4.3, 926, 41.8129521, -87.8698325
Casa Margarita, OPERATIONAL, 580 East Illinois Street, Chicago, 2, 3.4, 667, 41.8913512, -87.6119732
Burger King, OPERATIONAL, 1750 North Harlem Avenue, Elmwood Park, 1, 3.2, 493, 41.91220499999999, -87.806348
The Burger Warehouse Chicago, CLOSED_TEMPORARILY, 1419 West Fullerton Avenue Unit B, Chicago, 2, 3, 2, 41.9249438, -87.66412869999999
Efie's Canteen, CLOSED_TEMPORARILY, 11601 East Touhy Avenue, Des Plaines, Price information not available, 3, 2, 42.0058473, -87.8999875
BABA's Buffalo FAMOUS Crispy Chicken and Lemonade, OPERATIONAL, 5360 West Division Street, Chicago, 2, 4.3, 156, 41.9025014, -87.7608413
Scratch Public House, OPERATIONAL, 7505 Madison Street, Forest Park, 2, 4.4, 668, 41.8796043, -87.8123367
Tanoor Halal Mediterranean and Mexican Grill, OPERATIONAL, 2304 South Kedzie Avenue, Chicago, 1, 4.1, 130, 41.8497528, -87.70545700000001
Oh Boy Pizza, OPERATIONAL, 11308 South Harlem Avenue, Worth, Price information not available, 4.4, 160, 41.6858298, -87.7976748
Astor Club, OPERATIONAL, 24 East Goethe Street, Chicago, Price information not available, 5, 2, 41.9061384, -87.62781149999999
Tropical Smoothie Cafe, OPERATIONAL, 3631 North Western Avenue, Chicago, 1, 3.8, 40, 41.94777299999999, -87.687986
Ken Kee Restaurant Hong Kong, OPERATIONAL, 2129 South China Place, Chicago, 1, 4.1, 1095, 41.8543969, -87.63327249999999
Cherubs Cafe, OPERATIONAL, 2524 West Fullerton Avenue, Chicago, 1, 4.6, 136, 41.9250247, -87.69115939999999
KFC, OPERATIONAL, 3536 North Cicero Avenue, Chicago, 1, 3.4, 663, 41.945438, -87.7474594
Dunkin', OPERATIONAL, 3949 North Broadway, Chicago, 1, 3.5, 332, 41.9541817, -87.65010649999999
Taylor's Tacos, OPERATIONAL, 1512 West Taylor Street, Chicago, 1, 4.4, 118, 41.86949249999999, -87.6647097
Oak Street Beach Restaurant, OPERATIONAL, 1000 North Lake Shore Drive, Chicago, 1, 4.4, 1500, 41.9017639, -87.6219639
Sabe a Zulia Winston Plaza, OPERATIONAL, 1384 Winston Plaza, Melrose Park, Price information not available, 5, 30, 41.9075717, -87.8509277
Soul Delivered, CLOSED_TEMPORARILY, 409 East 75th Street, Chicago, 2, No rating, No ratings, 41.7582231, -87.6146346
Old School, OPERATIONAL, 10324 South Harlem Avenue, Palos Hills, Price information not available, 4.9, 613, 41.7034717, -87.7984851
Shape Up Nutrition, OPERATIONAL, 3410 West Irving Park Road, Chicago, Price information not available, 4.2, 5, 41.95406889999999, -87.7134794
Arenas Restaurant Bar, OPERATIONAL, 6237 South Archer Road, Summit, 2, 4.3, 348, 41.777694, -87.813407
The Walnut Room, OPERATIONAL, 111 North State Street, Chicago, 2, 4.3, 1612, 41.88334979999999, -87.6270667
Grand Chinese Kitchen, OPERATIONAL, 100 West 87th Street, Chicago, 1, 3.4, 518, 41.7364756, -87.6271696
Café de Sol Food Court, OPERATIONAL, Brookfield, Price information not available, 3.1, 21, 41.8310186, -87.8377514
Sammie's Cafe & Pancake House, OPERATIONAL, 8110 West 95th Street, Hickory Hills, Price information not available, 4.5, 137, 41.71866979999999, -87.8206405
San Soo Gab San, OPERATIONAL, 5247 North Western Avenue, Chicago, 2, 4, 1503, 41.97751760000001, -87.68874129999999
YATAI Asian Street Food, OPERATIONAL, 6230 North Broadway, Chicago, Price information not available, 4.4, 302, 41.9954948, -87.6606216
Peeples Taco Place, OPERATIONAL, 5944 West Chicago Avenue, Chicago, 1, 3.8, 1004, 41.89487570000001, -87.774112
Reyes Steak House, OPERATIONAL, 420 West Touhy Avenue, Park Ridge, 3, 4.7, 274, 42.011479, -87.82890599999999
King of falafel and shawarma, OPERATIONAL, 6058 West 111th Street, Chicago Ridge, Price information not available, 5, 3, 41.6906647, -87.77115030000002
Subway, OPERATIONAL, 5131 South Pulaski Road, Chicago, 1, 3.5, 61, 41.7996036, -87.72234619999999
Legno by Suparossa, OPERATIONAL, 4250 North Central Avenue, Chicago, 2, 4.4, 819, 41.9584265, -87.7675452
Alisha’s Treats & Eats / Little Lulus Italian Ice, OPERATIONAL, 5035 West Montrose Avenue, Chicago, Price information not available, 4.7, 83, 41.96048450000001, -87.7539589
Sammy's Breakfast, OPERATIONAL, 250 East 103rd Street, Chicago, 1, 3.8, 346, 41.7076116, -87.61670339999999
Beggars Pizza, OPERATIONAL, 621 Roosevelt Road, Maywood, 2, 4.4, 615, 41.864662, -87.840603
Burger King, OPERATIONAL, 1606 West 76th Street, Chicago, 1, 3.3, 433, 41.7559392, -87.6638942
Chipotle Mexican Grill, OPERATIONAL, 4701 West Foster Avenue, Chicago, 1, 3.1, 175, 41.97399009999999, -87.7459656
Subway, OPERATIONAL, 1234 North Halsted Street, Chicago, 1, 3.7, 76, 41.9047125, -87.6483533
Kikka Sushi, OPERATIONAL, 6300 Kingery Highway, Willowbrook, Price information not available, No rating, No ratings, 41.772823, -87.9472816
Firehouse Subs Willowbrook, OPERATIONAL, 920 Plainfield Road, Willowbrook, 1, 4.3, 199, 41.76162, -87.94328
Lex Chinese, OPERATIONAL, 6207 South Kedzie Avenue, Chicago, 1, 3.7, 110, 41.78053490000001, -87.7029534
Opry Provisions, OPERATIONAL, 4354 Johnson Avenue, Western Springs, Price information not available, 5, 40, 41.8104037, -87.89765419999999
Portillo's Oak Lawn, OPERATIONAL, 4020 West 95th Street, Oak Lawn, 1, 4.2, 7300, 41.7208253, -87.723292
Burger King, OPERATIONAL, 111 West Irving Park Road, Bensenville, 1, 3.8, 536, 41.96136490000001, -87.94238899999999
Love On The Blu, OPERATIONAL, 12454 South Western Avenue, Blue Island, 2, 3.8, 967, 41.666553, -87.6806263
Lírica Restaurant, OPERATIONAL, 900 East Grand Avenue, Chicago, Price information not available, 3.5, 345, 41.8913956, -87.60198
Subway, OPERATIONAL, 75 West North Avenue Suite. 100, Northlake, 1, 3.9, 136, 41.90656999999999, -87.9071179
Subway, OPERATIONAL, 10354 South Halsted Street, Chicago, 1, 3.8, 172, 41.7052608, -87.64313949999999
Chuck E. Cheese, OPERATIONAL, 7142 Carpenter Road, Skokie, 2, 4.1, 1142, 42.0106604, -87.7626269
Tropical Smoothie Cafe, OPERATIONAL, 737 South Halsted Street, Chicago, 1, 3.9, 73, 41.872341, -87.646273
Subway, OPERATIONAL, 9610 South Cicero Avenue, Oak Lawn, 1, 3, 196, 41.7178969, -87.7412556
Farmer's Fridge, OPERATIONAL, Located on the 2nd floor in the lobby, 1700 West Van Buren Street, Chicago, Price information not available, No rating, No ratings, 41.8766012, -87.6697994
Frera Desserts, OPERATIONAL, 1722 North Western Avenue # 1, Chicago, Price information not available, 4.9, 95, 41.9128919, -87.6874801
Vacant, OPERATIONAL, 133 South Oak Park Avenue, Oak Park, Price information not available, No rating, No ratings, 41.8862761, -87.79468130000001
Chipotle Mexican Grill, OPERATIONAL, 5533 South Harlem Avenue, Chicago, 1, 3.2, 240, 41.7908958, -87.80107240000001
Plenty Chinese Restaurant, OPERATIONAL, 2002 West Montrose Avenue, Chicago, 2, 3.2, 200, 41.9617399, -87.6793778
Big Gay Sal's Pizza, OPERATIONAL, 3445 North Halsted Street, Chicago, 2, 4.3, 117, 41.94497209999999, -87.6491738
Corfu Foods Inc, OPERATIONAL, 755 Thomas Drive, Bensenville, Price information not available, 4.2, 78, 41.9785225, -87.94488439999999
Subway, OPERATIONAL, 1322 East 47th Street, Chicago, 1, 3.7, 111, 41.8103013, -87.5934588
Baba Saj, OPERATIONAL, 11026 South Cicero Avenue, Oak Lawn, 2, 4.7, 1520, 41.6916234, -87.74024949999999
The Smokehouse, OPERATIONAL, 1410 Special Olympics Drive, Chicago, Price information not available, 2.5, 8, 41.8626164, -87.61592370000001
Pancho's tacos & pizza, OPERATIONAL, 7540 103rd Street, Bridgeview, 2, 4.4, 48, 41.70473310000001, -87.8075786
Fast food, OPERATIONAL, 6237 South Union Avenue, Chicago, Price information not available, 3.6, 14, 41.7804914, -87.6424643
Lo Mejor De Lo Mejor, OPERATIONAL, 2599 South Springfield Avenue, Chicago, Price information not available, 5, 1, 41.844052, -87.7219617
Taco Maya, OPERATIONAL, 7084 Mannheim Road, Rosemont, 2, 4.2, 461, 42.007853, -87.886888
On 3rd Steak and Hoagies, CLOSED_TEMPORARILY, 2740 West 111th Street, Chicago, Price information not available, 3, 2, 41.692083, -87.6901031
Burger Alley Chicago, OPERATIONAL, 829 South Wabash Avenue, Chicago, 1, 4.5, 266, 41.8710695, -87.625502
Oh Hen Mart, OPERATIONAL, 9049 South Stony Island Avenue, Chicago, Price information not available, 3.5, 17, 41.72992010000001, -87.5846698
Alpine Food Shop, OPERATIONAL, 7538 West North Avenue, Elmwood Park, Price information not available, 4.7, 412, 41.9088953, -87.8149246
Spicy Taco, OPERATIONAL, 2825 North Milwaukee Avenue, Chicago, 1, 4.8, 251, 41.9326155, -87.7128192
Doe Doe's Eatery LLC, OPERATIONAL, 6620 West North Avenue, Chicago, Price information not available, 4.5, 52, 41.90943800000001, -87.7908202
Small Cheval - Gold Coast, OPERATIONAL, 900 Michigan Avenue, Chicago, 2, 3.9, 32, 41.899611, -87.6251964
Selam Ethiopian Kitchen, OPERATIONAL, 4543 North Broadway, Chicago, 2, 4.6, 197, 41.9649006, -87.6567779
Dunkin', OPERATIONAL, 3801 West Belmont Avenue, Chicago, 1, 4.1, 615, 41.9390069, -87.7223046
R.J. Grunts, OPERATIONAL, 2056 North Lincoln Park West, Chicago, 2, 4.3, 2427, 41.92006719999999, -87.6366328
Farmer's Fridge, OPERATIONAL, Located in the lobby of, 2500 W Bradley Pl, 2500 West Bradley Place, Chicago, Price information not available, No rating, No ratings, 41.95035, -87.69252
Southtown Hot Dogs, OPERATIONAL, 103 East Vallette Street, Elmhurst, 1, 4.5, 276, 41.88364199999999, -87.93954000000001
Giordano's, OPERATIONAL, 6485 Lincoln Avenue, Lincolnwood, 2, 4.2, 275, 41.9989327, -87.72061719999999
Fixing Frank's, OPERATIONAL, 2201 Oakton Street, Evanston, Price information not available, 5, 2, 42.0283716, -87.7066013
Thorndale West Cafe #1, CLOSED_TEMPORARILY, 1124 West Thorndale Avenue, Chicago, 1, 4.4, 83, 41.9901389, -87.6594193
McDonald's, OPERATIONAL, 207 East 35th Street, Chicago, 1, 3.2, 2069, 41.83083440000001, -87.62116619999999
Thorntons, OPERATIONAL, 10559 South Harlem Avenue, Chicago Ridge, Price information not available, 3.3, 38, 41.69900999999999, -87.79710399999999
Chili's Grill & Bar, OPERATIONAL, Terminal 3, 11601 West Touhy Avenue Gate H2, Chicago, 2, 3.1, 1142, 41.9764833, -87.9015034
Bar Tini Lounge, OPERATIONAL, 2433 Des Plaines Avenue, North Riverside, 1, 4.4, 156, 41.84513800000001, -87.822698
La Gondola Crestwood, OPERATIONAL, 13326 South Cicero Avenue, Crestwood, 2, 4.4, 261, 41.6503593, -87.7394451
Pronto Italian Sandwiches, OPERATIONAL, 8 East 1st Street, Hinsdale, 2, 4.4, 65, 41.8013705, -87.9287693
Buffalo Wild Wings, OPERATIONAL, 149 North York Street, Elmhurst, 2, 4, 1327, 41.9014967, -87.9394928
McDonald's, OPERATIONAL, 6737 South Pulaski Road, Chicago, 1, 3.8, 1634, 41.77021939999999, -87.7222386
Michael's Pancake House, OPERATIONAL, 6753 West 111th Street, Worth, 1, 4.5, 463, 41.68981499999999, -87.78771479999999
Casa Cafe, OPERATIONAL, 2025 South Western Avenue, Chicago, 1, 4.3, 474, 41.85397099999999, -87.685321
Chipotle Mexican Grill, OPERATIONAL, 40 North La Grange Road, La Grange, 1, 3.9, 582, 41.8177363, -87.87006579999999
Goldy's Grill, OPERATIONAL, 1023 North Northwest Highway, Park Ridge, 1, 4.7, 233, 42.0258748, -87.8520788
KFC, OPERATIONAL, 6732 North Western Avenue, Chicago, 1, 3.6, 826, 42.00428469999999, -87.6903858
Monti's, OPERATIONAL, 4757 North Talman Avenue, Chicago, 1, 4.5, 918, 41.9682788, -87.6948403
Little Caesars Pizza, OPERATIONAL, 451 Irving Park Road, Bensenville, 1, 3.4, 238, 41.9615046, -87.94610519999999
Subway, OPERATIONAL, 2579 North Elston Avenue, Chicago, 1, 3.5, 116, 41.9289293, -87.6815118
Sharky's Fish, OPERATIONAL, 4019 Butterfield Road, Bellwood, Price information not available, 4.2, 28, 41.8828256, -87.8829652
Chi.Marquesitas, OPERATIONAL, 2611 North Lockwood Avenue, Chicago, Price information not available, No rating, No ratings, 41.9281161, -87.7585009
Gibsons Bar & Steakhouse, OPERATIONAL, 1028 North Rush Street, Chicago, 4, 4.6, 5985, 41.90139609999999, -87.62808609999999
Tamales Oaxaquenos, OPERATIONAL, West Diversey Avenue &, North Meade Avenue, Chicago, Price information not available, 4, 4, 41.93110689999999, -87.77839010000001
Lulu's Hot Dogs, OPERATIONAL, 1000 South Leavitt Street, Chicago, 1, 4.4, 1325, 41.86888889999999, -87.68149720000001
Starbucks, OPERATIONAL, 4751 South Central Avenue, Chicago, Price information not available, 3.5, 22, 41.8058003, -87.76230819999999
The Silver Palm, OPERATIONAL, 768 North Milwaukee Avenue, Chicago, 2, 4.2, 116, 41.895577, -87.6547697
Dunkin', OPERATIONAL, 6332 North Broadway, Chicago, 1, 3.8, 275, 41.99735330000001, -87.6608
Sun Submarine, CLOSED_TEMPORARILY, 321 North Laramie Avenue, Chicago, 2, 3.8, 200, 41.88636950000001, -87.7550735
Ying Dim Sum 蓝天点心, OPERATIONAL, 88 Marketplace, 2105 South Jefferson Street, Chicago, 1, 4, 52, 41.85391850000001, -87.64159219999999
Jerky Jerk, OPERATIONAL, 2253 West Taylor Street, Chicago, 2, 4.3, 676, 41.8688745, -87.68334519999999
Starbucks, OPERATIONAL, 4015 North Lincoln Avenue, Chicago, 2, 4.3, 360, 41.9547106, -87.67893749999999
Tacos El Tio, OPERATIONAL, 5737 West Belmont Avenue, Chicago, 1, 3.8, 1065, 41.9381784, -87.7703073
Park Ridge Sandwich, OPERATIONAL, 225 West Touhy Avenue, Park Ridge, Price information not available, 3.3, 4, 42.01101550000001, -87.8249633
Michoacana Delight Ice Cream Shop, OPERATIONAL, 7213 West Irving Park Road, Chicago, 1, 4.7, 104, 41.952467, -87.80793210000002
Bricks Wood Fired Pizza - Oak Park, OPERATIONAL, 128 North Oak Park Avenue, Oak Park, 2, 4.1, 402, 41.88826540000001, -87.79430409999999
Shine, OPERATIONAL, 756 West Webster Avenue, Chicago, 2, 4.4, 488, 41.9219369, -87.6484005
La Pena Restaurante, OPERATIONAL, 4212-4214 North Milwaukee Avenue, Chicago, 2, 4.1, 649, 41.95740000000001, -87.75189999999999
Super Sub & Gyro Inc, OPERATIONAL, 2810 West Marquette Road, Chicago, 1, 4.3, 315, 41.7719792, -87.69371160000001
Giorgios Naturals, OPERATIONAL, 4420 South Tripp Avenue, Chicago, Price information not available, No rating, No ratings, 41.8128116, -87.730284
Subway, OPERATIONAL, 4711 South Kedzie Avenue, Chicago, 1, 3.2, 134, 41.80760289999999, -87.7032639
Mitchell's Tap, OPERATIONAL, 3356 South Halsted Street, Chicago, 1, 4.3, 369, 41.8331474, -87.6463033
Lotus Chop Suey, OPERATIONAL, 814 East 79th Street, Chicago, Price information not available, 3.7, 79, 41.7514223, -87.6044679
Brandys Gyros, OPERATIONAL, 6262 North Harlem Avenue, Chicago, 1, 4.2, 1016, 41.9951502, -87.80706359999999
El Buen Valle, OPERATIONAL, 4114 West North Avenue, Chicago, 1, 4.3, 372, 41.91000469999999, -87.72944389999999
Pizza Hut, OPERATIONAL, 2516 West North Avenue, Chicago, 1, 4.2, 351, 41.9106731, -87.6901642
La Casa del Borrego, OPERATIONAL, 3002 South Pulaski Road, Chicago, Price information not available, 4.2, 129, 41.838539, -87.7245616
Rincón de Rubios, OPERATIONAL, 8800 South Commercial Avenue, Chicago, Price information not available, 5, 6, 41.7353933, -87.5516986
New Taste of Chicago, OPERATIONAL, 11101 South Michigan Avenue, Chicago, 1, 3.6, 518, 41.692338, -87.62084200000001
Burger King, OPERATIONAL, 6701 West Roosevelt Road, Berwyn, 1, 3.2, 538, 41.86481989999999, -87.7916877
Burger King, OPERATIONAL, 2000 West 47th Street, Chicago, 1, 3.8, 762, 41.80872859999999, -87.67545419999999
Novel Pizza Cafe, OPERATIONAL, 1759 West 19th Street, Chicago, Price information not available, 4.5, 183, 41.8557268, -87.670885
Tortilleria El Molino, OPERATIONAL, 5957 South Kedzie Avenue, Chicago, Price information not available, 4, 86, 41.78462589999999, -87.7031435
Shrimp House, CLOSED_TEMPORARILY, 1800 East 79th Street, Chicago, Price information not available, 2.9, 50, 41.7518287, -87.5804785
McDonald's, OPERATIONAL, 5015 West Madison Street, Chicago, 1, 3.2, 1687, 41.8801792, -87.7507109
Santiago's Mexican Restaurant, OPERATIONAL, 24 Calendar Avenue, La Grange, 2, 4.2, 552, 41.8146194, -87.87076330000001
Paleteria Las Delicias De Michoacán, OPERATIONAL, 5737 West Cermak Road, Cicero, 1, 4.5, 232, 41.8506822, -87.7681995
American Legion Dorman-Dunn Post 547, OPERATIONAL, 2129 West Cermak Road, Chicago, 1, 4.5, 61, 41.8518888, -87.6794962
Beggars Pizza - Crestwood, OPERATIONAL, 12701 Central Avenue, Crestwood, 2, 4.1, 146, 41.6610213, -87.7577738
La Quebradita, OPERATIONAL, 4047 West North Avenue, Chicago, 1, 4.1, 364, 41.9097055, -87.7283356
Gia's Market & Bistro, OPERATIONAL, 7311 West Archer Avenue, Summit, Price information not available, 3.9, 32, 41.79158470000001, -87.8045878
Subway, OPERATIONAL, 3946 West Cermak Road, Chicago, 1, 3.5, 120, 41.8520328, -87.7241847
Dunkin', OPERATIONAL, 5130 North Broadway, Chicago, 1, 3.7, 506, 41.9756106, -87.66024070000002
La Mexicana Taqueria, OPERATIONAL, 815 West 35th Street, Chicago, 1, 3.8, 573, 41.8305817, -87.6467443
The Original Sharks Fish & Chicken, OPERATIONAL, 1642 West 79th Street, Chicago, Price information not available, 3.8, 4, 41.7506478, -87.665087
Le Stella, OPERATIONAL, 13717 South Cicero Avenue, Crestwood, 1, 4.9, 114, 41.6429518, -87.73746109999999
Gunners, OPERATIONAL, 1467 North Milwaukee Avenue, Chicago, 1, 5, 1, 41.9087138, -87.67432939999999
CJP INC 2, OPERATIONAL, 120 West 87th Street #11, Chicago, Price information not available, No rating, No ratings, 41.7365295, -87.62754869999999
Saladworks, OPERATIONAL, Chicago O'Hare International Airport, Chicago, 2, 2.5, 58, 41.9791359, -87.9102269
ChiSox Bar & Grill, OPERATIONAL, 320 West 35th Street, Chicago, 2, 4.3, 543, 41.8311143, -87.6339034
Thali Corner, OPERATIONAL, 2350 West Devon Avenue, Chicago, 2, 4.5, 153, 41.99791039999999, -87.6893681
The Wrap Bar, OPERATIONAL, 8154 South Cottage Grove Avenue, Chicago, 2, 4.2, 626, 41.7459812, -87.6052735
AJI, OPERATIONAL, 3809 North Broadway, Chicago, Price information not available, 4.9, 246, 41.95154599999999, -87.6494146
Subway, OPERATIONAL, 1431 West 95th Street, Chicago, 1, 4, 242, 41.7210553, -87.6594428
Shinju Sushi, OPERATIONAL, 1375 East 53rd Street, Chicago, 2, 4.2, 1052, 41.7993791, -87.5921456
Starbucks, OPERATIONAL, 414 North Orleans Street, Chicago, 2, 3.9, 119, 41.889808, -87.637163
Delicias Mexicanas Restaurant, OPERATIONAL, 4148 West 26th Street, Chicago, 1, 3.6, 201, 41.8444075, -87.7289512
Agustano's Pizza, OPERATIONAL, 4802 West 83rd Street, Burbank, 1, 4.2, 132, 41.7421288, -87.7414719
Burger King, OPERATIONAL, 9532 South Roberts Road, Hickory Hills, 1, 2.8, 471, 41.7173998, -87.818377
Subway, OPERATIONAL, 1101 West Bryn Mawr Avenue, Chicago, 1, 3.4, 113, 41.9834633, -87.65812059999999
Kusina De MANILA, CLOSED_TEMPORARILY, 632 West Algonquin Road, Des Plaines, 2, 4.4, 412, 42.0305352, -87.9361143
Leona's Pizzeria Lyons, OPERATIONAL, 8315 Ogden Avenue, Lyons, 1, 3.3, 55, 41.81561159999999, -87.82751809999999
Thorntons, OPERATIONAL, 2229 South Cicero Avenue, Cicero, Price information not available, 3, 93, 41.847954, -87.74351999999999
Cesar's Killer Margaritas - Broadway, OPERATIONAL, 2924 North Broadway, Chicago, 2, 4.2, 1794, 41.9357037, -87.6444198
Boba Heaven, OPERATIONAL, 10810 South Cicero Avenue, Oak Lawn, 1, 4.5, 361, 41.6959667, -87.7404514
TAQUERIA LOS MOLCAJETES, OPERATIONAL, 5344 West Fullerton Avenue, Chicago, Price information not available, 4.5, 88, 41.9242772, -87.7603572
Cafe Sushi, OPERATIONAL, 1342 North Wells Street, Chicago, 2, 4.2, 191, 41.9068282, -87.63478529999999
North Chicago Subs, OPERATIONAL, 4309 North Milwaukee Avenue, Chicago, 1, 4.8, 28, 41.9592462, -87.7528972
Passion T Catering LLC -East, OPERATIONAL, 400 East 69th Street, Chicago, Price information not available, 3.8, 20, 41.769475, -87.61493399999999
Wings Chinese Food, OPERATIONAL, 12213 South Pulaski Road, Alsip, 1, 3.8, 270, 41.6708097, -87.71874319999999
Subway, CLOSED_TEMPORARILY, 7358 South Stony Island Avenue, Chicago, 1, 3.9, 28, 41.7606915, -87.5866471
Rasmus Pizza Restaurant, OPERATIONAL, 4788 North Elston Avenue, Chicago, 1, 4.6, 77, 41.9677709, -87.73985599999999
Bar Louie - Printers Row, OPERATIONAL, 47 West Polk Street, Chicago, 2, 4.2, 1568, 41.8720742, -87.62890469999999
Wild Wild Wings, OPERATIONAL, 1000 West North Avenue, Chicago, 2, 1, 4, 41.9109673, -87.65391319999999
Garcia's Restaurant, OPERATIONAL, 4760 North Lincoln Avenue, Chicago, 2, 4.3, 3160, 41.968028, -87.6885016
Kuma's Corner, OPERATIONAL, 2900 West Belmont Avenue, Chicago, 2, 4.6, 4065, 41.93956439999999, -87.70044209999999
Tavern At Midway, CLOSED_TEMPORARILY, 7353 South Cicero Avenue, Chicago, 3, 3.9, 10, 41.7587638, -87.7409553
Antique Taco Wicker Park, OPERATIONAL, 1360 North Milwaukee Avenue, Chicago, 2, 4.5, 1150, 41.9064135, -87.6716364
Tokyo Express, OPERATIONAL, 444 Chicago Ridge Mall, Chicago Ridge, 2, 3, 39, 41.7155594, -87.783946
5411 Empanadas | Wicker Park, OPERATIONAL, 2045 West North Avenue, Chicago, 1, 4.4, 495, 41.91030420000001, -87.679283
Grand Sunny Submarine, OPERATIONAL, 3952 West Grand Avenue, Chicago, Price information not available, 4.2, 175, 41.906034, -87.7257568
Village Tap, OPERATIONAL, 2055 West Roscoe Street, Chicago, 1, 4.5, 710, 41.943072, -87.6805961
The Junction Diner - The Train Restaurant, OPERATIONAL, 7401 Madison Street, Forest Park, 1, 4.4, 627, 41.8796566, -87.80974839999999
Chili's Grill & Bar, OPERATIONAL, Chicago O'Hare International Airport, Terminal 3, 11601 West Touhy Avenue Gate G10, Chicago, 2, 2.8, 97, 41.9763946, -87.9016465
Tip Top Food & Liquors, OPERATIONAL, 2700 West North Avenue, Chicago, Price information not available, 4.7, 29, 41.91039260000001, -87.6947154
GP Italiano, OPERATIONAL, 1 LaGrange Road, La Grange, 3, 4.3, 162, 41.8158935, -87.86928370000001
Luke's on Harlem The Original, OPERATIONAL, 3130 North Harlem Avenue, Chicago, 1, 4.3, 1188, 41.93717830000001, -87.8069107
Halal Juleen Burger’s, OPERATIONAL, 6141 North Broadway, Chicago, 1, 4.7, 36, 41.9935175, -87.6600625
Sunday Soul Diner, OPERATIONAL, 4258 West Division Street, Chicago, Price information not available, No rating, No ratings, 41.9027282, -87.7335142
BBQ King 88 皇上皇, OPERATIONAL, 2105 South Jefferson Street, Chicago, 2, 2.9, 31, 41.85391850000001, -87.64159219999999
Delicias Crucita - Comida Ecuatoriana, OPERATIONAL, 3810 North Central Avenue, Chicago, 1, 4.4, 267, 41.9499414, -87.7671079
Falcon's Handcrafted Sandwiches, OPERATIONAL, 1968 West Lawrence Avenue, Chicago, 2, 4.9, 155, 41.96890989999999, -87.6788199
Mole Village Restaurant, OPERATIONAL, 2302 South Blue Island Avenue, Chicago, 2, 4.6, 145, 41.8505551, -87.6712405
La Cocina Jalisciense, OPERATIONAL, 3224 95th Street, Evergreen Park, 1, 4.3, 858, 41.7209268, -87.70267419999999
McDonald's, OPERATIONAL, 7850 Ogden Avenue, Lyons, 1, 3.7, 954, 41.8201972, -87.81840120000001
Tropical Smoothie Cafe, OPERATIONAL, 6448 North Sheridan Road, Chicago, 1, 4, 83, 41.999659, -87.661054
Vuelta, OPERATIONAL, 633 West Howard Street, Evanston, Price information not available, 5, 4, 42.0196727, -87.6798231
Tropical Smoothie Cafe, OPERATIONAL, 230 West North Avenue Suite 1, Melrose Park, 1, 4.1, 391, 41.907626, -87.838213
Chipotle Mexican Grill, OPERATIONAL, 7173 Kingery Highway, Willowbrook, 1, 3.4, 808, 41.7586603, -87.944221
Ruscello, OPERATIONAL, 10 Oakbrook Center, Oak Brook, 2, 4.4, 66, 41.8528668, -87.9510686
KAMION, OPERATIONAL, 12161 Central Avenue, Alsip, Price information not available, 1, 1, 41.67340069999999, -87.75665889999999
Domino's Pizza, OPERATIONAL, 3336 North Harlem Avenue, Chicago, 1, 3.7, 295, 41.94090930000001, -87.8072955
